Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10
8.67164E+17,23/05/2017,11:45:02 PM,Eastern Standard Time,amazon,Jeffrey Tambor gets ‘transparent’ in revealing interview about his new memoir. Check out what he has to say:  http://amzn.to/2qTukkR  pic.twitter.com/h6ztzNAGY1,0,9,37,
8.67146E+17,23/05/2017,10:30:02 PM,Eastern Standard Time,amazon,Explore the world of @pathofexile in style with the new Twitch Prime purple effects pack!  http://amzn.to/2qhB8op  pic.twitter.com/zgk5CPSSPd,0,7,20,
8.67126E+17,23/05/2017,9:12:02 PM,Eastern Standard Time,amazon,It's finally warm out! Time to cool down your coffee. Browse brew coffee makers at Amazon Kitchen:  http://amzn.to/2rRbo3C  pic.twitter.com/hJ0UUqwKxj,6,7,58,
8.66774E+17,22/05/2017,9:52:00 PM,Eastern Standard Time,amazon,@ali_41_ Gotta keep up on those domestic lifestyle needs!,1,0,3,
8.66746E+17,22/05/2017,8:00:12 PM,Eastern Standard Time,amazon,"PSA: Don’t have a melt down,save your stuff <Emoji: Soft ice cream>#<Emoji: Nerd face> http://amzn.to/2r6rJlw  pic.twitter.com/sWOXJRiDVs",7,13,44,
8.66719E+17,22/05/2017,6:14:07 PM,Eastern Standard Time,amazon,"Twitch Prime members, now is your last chance to take up your bow in Titan Souls!  http://amzn.to/2rLKE4q  pic.twitter.com/OzTxZVdypT",0,6,34,
8.66701E+17,22/05/2017,5:04:31 PM,Eastern Standard Time,amazon,"@sammstern We're glad it made your day! You're going to do great, and best of luck! <Emoji: Smiling face with smiling eyes>",0,1,1,
8.66446E+17,21/05/2017,12:09:54 AM,Eastern Standard Time,amazon,@PreshQui Sunday Funday!<Emoji: Grinning face with smiling eyes>,0,0,0,
8.66425E+17,21/05/2017,10:46:32 PM,Eastern Standard Time,amazon,"As Carter should, @cdelorim! Our toys/boxes are only held by the bounds of Carter's creativity. Which in this case is a super sweeet helmet!",3,5,28,
8.66411E+17,21/05/2017,9:52:27 PM,Eastern Standard Time,amazon,@LittleEddieJr You're very welcome. We've got your back if you need anything.,0,0,1,
8.66411E+17,21/05/2017,9:52:00 PM,Eastern Standard Time,amazon,@brtrabs Thanks for the shout-out! Enjoy!,0,0,1,
8.66374E+17,21/05/2017,7:22:51 PM,Eastern Standard Time,amazon,"@amandakirby33 We like anything easy. Easy Bake Ovens, Sunday morning, pie, the list goes on! <Emoji: Winking face>",0,0,2,
8.66104E+17,20/05/2017,1:29:27 AM,Eastern Standard Time,amazon,"@StadtmullerT ""I have seen you go through similar phases in 2016 & 2012 & 2008 & 2005 & 1997 & 1995 & 1992 & 1989 & that weird 1 in 1966""",0,0,0,
8.66103E+17,20/05/2017,1:28:26 AM,Eastern Standard Time,amazon,"I'm glad we didn't sink your Battleship, @wancrnls! Guess Who's getting their game on tonight? I'll give you a hint: It's not Simon! <Emoji: Game die><Emoji: Playing card joker><Emoji: Face with tears of joy>",2,3,27,
8.66049E+17,20/05/2017,9:53:25 PM,Eastern Standard Time,amazon,"Thanks for the shout out and being an Amazon ""mark""! We hope to always be your top ""babyface""!",0,0,1,
8.66016E+17,20/05/2017,7:43:01 PM,Eastern Standard Time,amazon,A camera that sees in the dark? Sign us up. http://amzn.to/2rwORcm ,3,56,58,
8.65988E+17,20/05/2017,5:51:00 PM,Eastern Standard Time,amazon,We could never take that championship title from @ADanaBrookeFan! <Emoji: Smiling face with heart-shaped eyes><Emoji: Heavy red heart><Emoji: Smiling face with heart-shaped eyes>,3,24,26,
8.65975E+17,20/05/2017,5:00:02 PM,Eastern Standard Time,amazon,"Amazon has set up shop at Chandler Fashion Ctr.! Visit the Amazon Pop-Up today, get expert help, and save on devices  http://www.amazon.com/stores  pic.twitter.com/APt5u1erLS",0,12,25,
8.6572E+17,19/05/2017,12:06:48 AM,Eastern Standard Time,amazon,A killer ski salesman climbs out of bankruptcy to the Inc. 5000 list. Become an entrepreneur on Amazon today:  http://amzn.to/stories  pic.twitter.com/FpCnCoQGxW,11,31,33,
8.65694E+17,19/05/2017,10:22:28 PM,Eastern Standard Time,amazon,@alibaxter Can one have too many Amazon packages? We're skeptical on that one... <Emoji: Thinking face><Emoji: Thinking face><Emoji: Thinking face> pic.twitter.com/H0MP63neAq,0,1,1,
8.65691E+17,19/05/2017,10:10:35 PM,Eastern Standard Time,amazon,"Yas girl! Time for some car karaoke: ""It's tearin' up my heart when I'm with you, but when we are apart I feel it tooooo""<Emoji: Studio microphone><Emoji: Multiple musical notes>",1,0,1,
8.65689E+17,19/05/2017,10:00:02 PM,Eastern Standard Time,amazon,Dress with pizazz #ootd#pizzapartyday<Emoji: Slice of pizza><Emoji: Balloon> #OOTD http://amzn.to/2r676FN  pic.twitter.com/qy3hf1ABUq,2,46,42,"#ootd,#pizzapartyday,#OOTD"
8.65686E+17,19/05/2017,9:48:29 PM,Eastern Standard Time,amazon,@Italkfunny2U We look forward to welcoming him to the family in the future. <Emoji: Smiling face with open mouth>,1,1,1,
8.65683E+17,19/05/2017,9:37:51 PM,Eastern Standard Time,amazon,"Nothing says we REALLY get you as a person, like a Fake Jumbo Clown Lollipop. Right, @DylanDonnieDuke? <Emoji: Winking face><Emoji: Clown face><Emoji: Lollipop>",1,4,25,
8.65669E+17,19/05/2017,8:43:02 PM,Eastern Standard Time,amazon,Do you like my new shoes? <Emoji: High-heeled shoe> <Emoji: High-heeled shoe> pic.twitter.com/inb0TI1F0S,12,30,187,
8.65667E+17,19/05/2017,8:33:30 PM,Eastern Standard Time,amazon,"@basilebacorn ... in a land far far away. There lived a young man with quite the imagination, and wit. <Emoji: Winking face><Emoji: Sparkles>",0,0,1,
8.656E+17,19/05/2017,4:06:31 PM,Eastern Standard Time,amazon,"@djisdj Why, thank you! Having the best customers around makes it easy to do! <Emoji: Winking face>",0,0,4,
8.65598E+17,19/05/2017,4:00:02 PM,Eastern Standard Time,amazon,It’s my pizza party and Ican stuff my face if I want to<Emoji: Slice of pizza><Emoji: Balloon>#PizzaPartyDay http://amzn.to/2r64AzA  pic.twitter.com/SL5bH1novi,3,6,47,#PizzaPartyDay
8.65443E+17,18/05/2017,5:43:55 AM,Eastern Standard Time,amazon,@raybae03 With all those books we'd like to say you definitely have a spine! #literarylaughs,0,1,2,#literarylaughs
8.65406E+17,18/05/2017,3:16:00 AM,Eastern Standard Time,amazon,"Unfortunately, when we search for 'Rich Husband', the results are all fictional characters:  http://amzn.to/2rxxzeZ ",0,2,5,
8.65357E+17,18/05/2017,12:02:43 AM,Eastern Standard Time,amazon,"""I was bankrupt in 2009, and 2013 we were on the Inc. 5000 list."" Sell on Amazon today:  http://amzn.to/stories  pic.twitter.com/VWVULGLkST",7,20,62,
8.65351E+17,18/05/2017,11:39:00 PM,Eastern Standard Time,amazon,"@joshua_ginter With great power, comes great responsibility. <Emoji: Raised fist>",1,0,0,
8.65339E+17,18/05/2017,10:50:01 PM,Eastern Standard Time,amazon,Ring ring! It's your new phone calling. http://amzn.to/2rwZagb ,10,11,35,
8.65333E+17,18/05/2017,10:26:53 PM,Eastern Standard Time,amazon,@chanelnotbr4ve We always enjoy when you open our locker door to a smile waiting inside! pic.twitter.com/8XTdMpRw9v,0,0,2,
8.653E+17,18/05/2017,8:15:27 PM,Eastern Standard Time,amazon,@AlrightyThen2 The pork variety you say...hmm...ah-ha! We found this little piggy that went to our Marketplace: http://amzn.to/2qBTpyN ,1,0,3,
8.65289E+17,18/05/2017,7:32:07 PM,Eastern Standard Time,amazon,"Sorry! @joshgosse. I can assure you, this isn't a Trivial Pursuit. In The Game of Life, we don't want to feel like you're in a Mouse Trap.",2,4,76,
8.65289E+17,18/05/2017,7:31:28 PM,Eastern Standard Time,amazon,@lauraleely7 It couldn't get any cheddar that this!,0,0,1,
8.65281E+17,18/05/2017,7:00:15 PM,Eastern Standard Time,amazon,"PSA: Don’t’ find yourself in apinch, save your stuff #<Emoji: Nerd face> http://amzn.to/2r5Vhzz  pic.twitter.com/ysgmNSk7a1",4,11,52,
8.65251E+17,18/05/2017,5:00:11 PM,Eastern Standard Time,amazon,"Twitch Prime members, pick up your bow and arrow in Titan Souls from @devolverdigital  for free!  http://amzn.to/2qy0Zu9  pic.twitter.com/jVfgWDF9Lf",4,6,30,
8.65232E+17,18/05/2017,3:44:27 PM,Eastern Standard Time,amazon,@MaggieL FANtastic! We were really hoping to capture the attention of our fan base here. <Emoji: Grinning face with smiling eyes>,1,0,2,
8.65197E+17,18/05/2017,1:25:27 PM,Eastern Standard Time,amazon,Mmmm! Honey and Green Tea! A perfect Match-a! =) #beau-tea-ful ^JZ,0,0,1,#beau
8.6519E+17,18/05/2017,1:00:01 PM,Eastern Standard Time,amazon,Introducing Amazon Charts! Discover the top 20 most read and most sold books every week:  http://amzn.to/2qxx7xX  pic.twitter.com/MLU3anyCMC,1,28,45,
8.65047E+17,17/05/2017,3:32:27 AM,Eastern Standard Time,amazon,"@jonathanjoyner Murdoch would agree, The Golden Girls + Daredevil = Tri-fecta of Awesome!",0,1,1,
8.65029E+17,17/05/2017,2:20:01 AM,Eastern Standard Time,amazon,@The_Alex_Chicas Of course not! Friends don't hate! <Emoji: Winking face>,0,2,1,
8.65009E+17,17/05/2017,1:00:02 AM,Eastern Standard Time,amazon,For graduation or Father's Day... We've got gadgets and gizmos aplenty  http://amzn.to/2rsuQUd  pic.twitter.com/yL6kDXMHki,7,10,55,
8.64996E+17,17/05/2017,12:08:48 AM,Eastern Standard Time,amazon,@spartan259 Awww...we love you everyday! <Emoji: Heavy red heart>,0,0,1,
8.64974E+17,17/05/2017,10:40:27 PM,Eastern Standard Time,amazon,"@AlliTheSpaniel Don't forget, you'll need a whip!  http://amzn.to/2rsrFvA ",1,0,1,
8.6497E+17,17/05/2017,10:22:58 PM,Eastern Standard Time,amazon,@AlliTheSpaniel Don't forget the finishing touches.... http://amzn.to/2rsvfpD ,1,1,1,
8.64966E+17,17/05/2017,10:08:01 PM,Eastern Standard Time,amazon,@AlliTheSpaniel Why stop at the bed?? http://amzn.to/2qu9Ejx ,1,0,1,
8.64957E+17,17/05/2017,9:32:31 PM,Eastern Standard Time,amazon,"@AlliTheSpaniel You deserve your own pup-tent, Allison! Treat yo self! <Emoji: Dog face><Emoji: Heavy red heart>",1,0,1,
8.64944E+17,17/05/2017,8:41:01 PM,Eastern Standard Time,amazon,"Twitch Prime members, grab your 75K VC and go shopping in @NBA2K with your Twitch Prime membership!  http://amzn.to/2qxp1Wd  pic.twitter.com/oefADZCM0e",1,8,30,
8.6494E+17,17/05/2017,8:25:01 PM,Eastern Standard Time,amazon,@SezSaysStuff That right there is the definition of snail mail! <Emoji: Snail><Emoji: Smiling face with smiling eyes>,1,0,2,
8.64915E+17,17/05/2017,6:45:03 PM,Eastern Standard Time,amazon,Announcing the next generation of our Fire tablets: designed for entertainment at incredible prices.  http://www.amazon.com/fire7  pic.twitter.com/00hC7Sfilz,7,21,79,
8.64873E+17,17/05/2017,4:00:07 PM,Eastern Standard Time,amazon,I can bearly handle howcute this is <Emoji: Bear face> <Emoji: Lipstick> http://amzn.to/2r6e0v2  pic.twitter.com/O63mEOcd4Z,1,11,37,
8.6466E+17,16/05/2017,1:51:29 AM,Eastern Standard Time,amazon,"Your other kitty is like, ""Daaad it's my turn!"" <Emoji: Grinning face with smiling eyes><Emoji: Cat face with tears of joy>",2,0,2,
8.64634E+17,16/05/2017,12:11:00 AM,Eastern Standard Time,amazon,@KellyCrafts You're very welcome! We're so glad we could help <Emoji: Heavy red heart>,0,0,1,
8.64618E+17,16/05/2017,11:07:58 PM,Eastern Standard Time,amazon,Are you a Twitch Prime member? Well now you can get a free effects pack in @pathofexile  starting May 23rd!  http://amzn.to/2qtya20  pic.twitter.com/cbNjshlaih,4,14,28,
8.6457E+17,16/05/2017,7:53:30 PM,Eastern Standard Time,amazon,@Manda41 So glad to hear we could help make things run a little smoother! Thank you for sharing this with us!,0,0,2,
8.64552E+17,16/05/2017,6:45:14 PM,Eastern Standard Time,amazon,"“The smallest things in lifemake you happy, just love my sea monkeys”#AmazonReviews #nationalseamonkeyday pic.twitter.com/dhBn9GEHF7",3,19,44,"#AmazonReviews,#nationalseamonkeyday"
8.64504E+17,16/05/2017,3:35:00 PM,Eastern Standard Time,amazon,"@dannybuzzrat Okay, if we could grant 3 wishes, what would they be? Go!",2,1,2,
8.64352E+17,15/05/2017,5:30:57 AM,Eastern Standard Time,amazon,You have good friends!,0,2,2,
8.64258E+17,15/05/2017,11:14:53 PM,Eastern Standard Time,amazon,@ksweezzey You obviously need to cut down on the coffee.<Emoji: Grinning face with smiling eyes>,1,8,6,
8.64258E+17,15/05/2017,11:14:26 PM,Eastern Standard Time,amazon,@Day_n_Night18 We're here to help! <Emoji: Winking face>,1,0,2,
8.64257E+17,15/05/2017,11:13:24 PM,Eastern Standard Time,amazon,"@ScottHolzman All you're missing is the cheese, crackers, and meat platter <Emoji: Winking face>",1,0,3,
8.64247E+17,15/05/2017,10:30:09 PM,Eastern Standard Time,amazon,Get the game Oxenfree from @nightschoolers free with your Twitch Prime membership while you still can!  http://amzn.to/2qlfQu2  pic.twitter.com/mGbgdznx1q,7,26,33,
8.64223E+17,15/05/2017,8:56:29 PM,Eastern Standard Time,amazon,@Day_n_Night18 You're seeking adventures! There's nothing wrong with that! <Emoji: Books><Emoji: Smiling face with heart-shaped eyes>,1,1,2,
8.64197E+17,15/05/2017,7:15:10 PM,Eastern Standard Time,amazon,"Twitch Prime members, now is your last chance to get free in-game loot in @SWTOR ! Get it while you still can  http://amzn.to/2qkz6I0  pic.twitter.com/YPIbFDM5ty",4,24,74,
8.64179E+17,15/05/2017,6:00:10 PM,Eastern Standard Time,amazon,Why cacti I have another?#MargaritaMonday. http://amzn.to/2qwsvLt  pic.twitter.com/Y5uZFSWqOo,0,31,40,#MargaritaMonday
8.6417E+17,15/05/2017,5:27:31 PM,Eastern Standard Time,amazon,"@joshua_ginter It might be dangerous, but isn't it nice to have all that power?",1,0,1,
8.64111E+17,15/05/2017,1:32:00 PM,Eastern Standard Time,amazon,@SaintDioni Nothing beats having something to look forward to when you get home from work!,0,1,2,
8.63964E+17,14/05/2017,3:48:28 AM,Eastern Standard Time,amazon,@dyebre Are you ready?! *waits for reply* <Emoji: Grinning face with smiling eyes>,0,0,0,
8.63879E+17,14/05/2017,10:08:30 PM,Eastern Standard Time,amazon,@zachgibbens Pizza!? Did someone say pizza!? <Emoji: Slice of pizza><Emoji: Slice of pizza><Emoji: Slice of pizza>,0,0,1,
8.63878E+17,14/05/2017,10:06:26 PM,Eastern Standard Time,amazon,@fjordhorselynn That's a Prime looking stallion you have there!! Looks like she's having a hayday! <Emoji: Horse> <Emoji: Grinning face with smiling eyes> <Emoji: Winking face>,0,0,2,
8.6386E+17,14/05/2017,8:54:01 PM,Eastern Standard Time,amazon,"Don't worry @AMAshton83, we won't tell you how much soup you can or can't have <Emoji: Winking face>",2,5,40,
8.63855E+17,14/05/2017,8:35:07 PM,Eastern Standard Time,amazon,"Thank you, mom, for being there to patch me up and helping me bloom into the person I am today <Emoji: Tulip><Emoji: Heavy red heart> pic.twitter.com/dFXJnTY1EM",10,45,152,
8.63846E+17,14/05/2017,8:00:00 PM,Eastern Standard Time,amazon,"We're glad we could help you take care of the one that took care of you, @efern_. Enjoy the day!",1,2,24,
8.63843E+17,14/05/2017,7:46:00 PM,Eastern Standard Time,amazon,@raveandreview Happy Mother's Day!,1,0,0,
8.63838E+17,14/05/2017,7:26:52 PM,Eastern Standard Time,amazon,"@Kentobean123 Welcome to the family! We'll need to verify age, per state laws before we can offer this little one a job.",1,0,0,
8.63816E+17,14/05/2017,6:00:10 PM,Eastern Standard Time,amazon,Happy Mother's Day! pic.twitter.com/MLPCXWJAnb,1,40,131,
8.63774E+17,14/05/2017,3:12:32 PM,Eastern Standard Time,amazon,It would certainly be a shame if you didn't have a copy <Emoji: Winking face><Emoji: Face savouring delicious food>,0,0,0,
8.63631E+17,13/05/2017,5:45:03 AM,Eastern Standard Time,amazon,As seen on SNL: An Echo designed for the greatest generation that will answer to any name close to Alexa <Emoji: Face with tears of joy> pic.twitter.com/uqN1FRT7uP,39,138,453,
8.6359E+17,13/05/2017,3:00:25 AM,Eastern Standard Time,amazon,@TexasMadeGaming Give a person a console and they'll game for a day. Teach a person to build a PC and they'll game forever. Enjoy!,1,1,1,
8.63586E+17,13/05/2017,2:44:31 AM,Eastern Standard Time,amazon,"@greeneh83 <Emoji: Smiling face with heart-shaped eyes> Well, we love Gabe almost as much as he loves toys and boxes! <Emoji: Heavy red heart> What a handsome pup!",0,2,7,
8.63584E+17,13/05/2017,2:38:25 AM,Eastern Standard Time,amazon,"Wait for it, @manjotjawa... wait for iiiiiiiiiiiiit. <Emoji: Winking face>",8,7,55,
8.6357E+17,13/05/2017,1:40:50 AM,Eastern Standard Time,amazon,"@chefjamesandrew Adulting, just a button push away. The future is. Now. <Emoji: Rocket><Emoji: Rocket>",0,0,1,
8.63546E+17,13/05/2017,12:07:57 AM,Eastern Standard Time,amazon,Hey @yppahpeek! We have no idea what you're talking about. pic.twitter.com/PWlakRvc8I,3,10,65,
8.6354E+17,13/05/2017,11:40:35 PM,Eastern Standard Time,amazon,"@hellokaylayoung ""But after my nap I always watch the Kangaroo Song."" ""It's OT right now & there's a penalty shot about to take place."" <Emoji: Face with tears of joy><Emoji: Face with tears of joy><Emoji: Face with tears of joy>",0,0,1,
8.63522E+17,13/05/2017,10:32:59 PM,Eastern Standard Time,amazon,"@Ruin2day If we were packing puppies all day, we'd never get anything done! <Emoji: Dog face> Too many cute, fluffy distractions. <Emoji: Smiling face with heart-shaped eyes>",0,1,2,
8.63514E+17,13/05/2017,10:00:08 PM,Eastern Standard Time,amazon,One sleep till' Mother's Day! pic.twitter.com/sqBqFuxtLl,4,7,47,
8.63501E+17,13/05/2017,9:08:27 PM,Eastern Standard Time,amazon,@MarketingHippie That's our favorite Caturday activity! <Emoji: Cat face><Emoji: Package><Emoji: Cat>,0,0,1,
8.63493E+17,13/05/2017,8:36:26 PM,Eastern Standard Time,amazon,"@penetratedsouls Like Bette Midler would say, ""I want it all and I would like it delivered.""  <Emoji: Grinning face with smiling eyes> <Emoji: Heavy red heart> <Emoji: Winking face>",0,0,1,
8.63439E+17,13/05/2017,5:00:10 PM,Eastern Standard Time,amazon,Celebrate! It's #caturday http://amzn.to/2qwhZnA  pic.twitter.com/JxDhXmwW7x,4,19,76,#caturday
8.63247E+17,12/05/2017,4:19:55 AM,Eastern Standard Time,amazon,"@Mark_Bush Great question, but we don't have info on future releases. In the meantime, perhaps you may be able to help solve a mystery.",0,0,2,
8.63201E+17,12/05/2017,1:14:28 AM,Eastern Standard Time,amazon,"@adrizus I'm sorry, we have a strict no return policy for infants. We suggest bright moving toys to appease them, as sometimes, they bite.<Emoji: Winking face>",0,2,9,
8.63199E+17,12/05/2017,1:06:01 AM,Eastern Standard Time,amazon,"@burrrittaney To sleep, perchance to dream of Amazon shipments with dog bones, tennis balls, chew toys, and doggy treats, of course! <Emoji: Dog face><Emoji: Heavy red heart><Emoji: Dog face>",0,1,1,
8.63191E+17,12/05/2017,12:34:00 AM,Eastern Standard Time,amazon,@frasuy With Amazon Logistics we get you 1-way connected to your package! <Emoji: Grinning face with smiling eyes><Emoji: Winking face>,0,0,0,
8.63182E+17,12/05/2017,12:01:10 AM,Eastern Standard Time,amazon,"“We wanted to build a company that we’d buy from."" Become an entrepreneur on Amazon today:  http://amzn.to/stories  pic.twitter.com/VFihai8WXs",4,16,59,
8.63135E+17,12/05/2017,8:52:01 PM,Eastern Standard Time,amazon,@ainilome No cucumbers means no tzatziki...and no tzatziki makes me sad...I'm sorry we're out of those and prosciutto! <Emoji: Cucumber><Emoji: Bacon><Emoji: Cucumber><Emoji: Bacon>,0,0,1,
8.63107E+17,12/05/2017,7:00:15 PM,Eastern Standard Time,amazon,"PSA: Don’t slip up, save yourstuff <Emoji: Banana>#<Emoji: Nerd face> http://amzn.to/2qoFZc2  pic.twitter.com/gcMs9OPvfg",3,11,47,
8.63095E+17,12/05/2017,6:15:01 PM,Eastern Standard Time,amazon,"Twitch Prime members, show us what you got in your MyTEAM Pack in @NBA2K!  http://amzn.to/2qdKdAe  pic.twitter.com/jZNfPKdt97",1,10,24,
8.63052E+17,12/05/2017,3:23:30 PM,Eastern Standard Time,amazon,@daniellegumina We hope he doesn't look too disheveled when he arrives! <Emoji: Winking face>,1,0,2,
8.62865E+17,11/05/2017,2:59:33 AM,Eastern Standard Time,amazon,"@mortyrenee We're no cathematicians, but <Emoji: Cat face> + <Emoji: Package> = <Emoji: Heavy red heart>.",0,0,3,
8.62863E+17,11/05/2017,2:51:00 AM,Eastern Standard Time,amazon,"@hurleyb_ ZORT! We want to help with your plan to take over Father's Day, send us your details here:  http://amzn.to/2q7oBHX ",1,0,0,
8.62862E+17,11/05/2017,2:47:00 AM,Eastern Standard Time,amazon,We've noticed this has the same effect on the Husband species: http://amzn.to/2pq8wxS ,0,0,0,
8.62849E+17,11/05/2017,1:56:30 AM,Eastern Standard Time,amazon,"@hurleyb_ Are you pondering what I'm pondering, Pinky?",1,0,0,
8.62845E+17,11/05/2017,1:42:51 AM,Eastern Standard Time,amazon,@MrMcGurst We might be like an overly attached girlfriend. We just miss you. <Emoji: Winking face>,0,0,1,
8.6284E+17,11/05/2017,1:22:00 AM,Eastern Standard Time,amazon,@LisaSeacat Every penny counts. <Emoji: Winking face>,0,0,1,
8.62805E+17,11/05/2017,11:00:01 PM,Eastern Standard Time,amazon,"Manchester by the Sea is now on Prime Video. When you finish, here are 10 more Oscar picks.  http://amzn.to/2pesNGJ  pic.twitter.com/eRhmFK2trh",4,11,40,
8.62797E+17,11/05/2017,10:28:31 PM,Eastern Standard Time,amazon,@cheekybama We LOVE how much YOU love it! Yay for love! <Emoji: Smiling face with heart-shaped eyes>,1,1,2,
8.62764E+17,11/05/2017,8:18:00 PM,Eastern Standard Time,amazon,Expecting a baby? Shop our favorites from the Baby Registry and The Ellen DeGeneres Show  http://amzn.to/2pCJlDC  pic.twitter.com/J8VvmigrEI,3,9,30,
8.62745E+17,11/05/2017,7:02:54 PM,Eastern Standard Time,amazon,@autranamvar That's awesome! We <Emoji: Heavy red heart> you guys too!,0,0,1,
8.62725E+17,11/05/2017,5:44:01 PM,Eastern Standard Time,amazon,Do you like a good ghost story? Take part in one in Oxenfree from @nightschoolers with your Twitch Prime membership!  http://amzn.to/2pCmQP2  pic.twitter.com/cfVMwwmmvQ,1,20,43,
8.62723E+17,11/05/2017,5:35:51 PM,Eastern Standard Time,amazon,@BrinkerBurnett <Emoji: Face with tears of joy><Emoji: Face with tears of joy><Emoji: Face with tears of joy>,0,0,1,
8.62705E+17,11/05/2017,4:24:00 PM,Eastern Standard Time,amazon,"Things you don't need? Girl, there is always a way to justify your purchases. <Emoji: Winking face>",0,0,1,
8.62526E+17,10/05/2017,4:32:27 AM,Eastern Standard Time,amazon,@joeyalison Only if you do it at midnight on the night of the full moon. <Emoji: Winking face>,0,0,1,
8.62525E+17,10/05/2017,4:29:24 AM,Eastern Standard Time,amazon,"@BWallace310 Thank you, thank you, thank you! It truly means so much to us. Here's to 10 more years together! <Emoji: Smiling face with heart-shaped eyes>",1,0,1,
8.62507E+17,10/05/2017,3:17:53 AM,Eastern Standard Time,amazon,"Aww, you're welcome! We're coco-NUTS about you, too! <Emoji: Palm tree><Emoji: Smiling face with sunglasses>",1,0,0,
8.6248E+17,10/05/2017,1:29:00 AM,Eastern Standard Time,amazon,"@emitoms Based off your recent purchase, we have a little suggestion...  http://amzn.to/2r3ue7Z ",1,0,4,
8.6247E+17,10/05/2017,12:50:01 AM,Eastern Standard Time,amazon,@AcrobaticT You get free shipping and the most important meal of the day (hopefully with marshmallows). You got this adulting thing down. <Emoji: Grinning face with smiling eyes>,0,0,0,
8.62458E+17,10/05/2017,12:01:12 AM,Eastern Standard Time,amazon,An electronics-industry veteran builds a best-selling brand. Become an entrepreneur on Amazon today:  http://amzn.to/stories  pic.twitter.com/2dt8lBcoFx,3,17,44,
8.62454E+17,10/05/2017,11:45:28 PM,Eastern Standard Time,amazon,"@KirinOtoshi Funny, we were just talking, and we all agree that you're the bees knees! <Emoji: Winking face>",0,1,1,
8.62444E+17,10/05/2017,11:09:00 PM,Eastern Standard Time,amazon,@larochaATX We're here to help! Feel better soon!,0,0,1,
8.62423E+17,10/05/2017,9:42:50 PM,Eastern Standard Time,amazon,@Dr_Professore We're so excited! Same place? <Emoji: Winking face>,1,0,0,
8.62412E+17,10/05/2017,9:00:01 PM,Eastern Standard Time,amazon,Get on your way! Doctor’sorders <Emoji: Thermometer>! <Emoji: Graduation cap> pic.twitter.com/A4uEW6oVr2,3,19,44,
8.62383E+17,10/05/2017,7:05:01 PM,Eastern Standard Time,amazon,Fill her home with style this Mother's Day  http://amzn.to/2qUEgIK  pic.twitter.com/WZ5ogFpUlY,2,13,34,
8.62383E+17,10/05/2017,7:04:00 PM,Eastern Standard Time,amazon,@alexhtmt You're welcome! We'll miss you...,0,0,0,
8.62367E+17,10/05/2017,6:00:02 PM,Eastern Standard Time,amazon,Don't let the cuteness food you! It's for your face and not your tummy! http://amzn.to/2qoSnc1  pic.twitter.com/4hSDSBr0Fg,1,13,27,
8.62352E+17,10/05/2017,5:00:11 PM,Eastern Standard Time,amazon,"Twitch Prime members, go grab your AC-PT Walker mount in @SWTOR while you still can!  http://amzn.to/2ptvpvB  pic.twitter.com/4TPcKw6wsk",3,17,30,
8.62345E+17,10/05/2017,4:33:50 PM,Eastern Standard Time,amazon,"@bukmf We call this ""A1"" shipping <Emoji: Face with tears of joy>",0,0,1,
8.62332E+17,10/05/2017,3:41:29 PM,Eastern Standard Time,amazon,@Punyavathirp We think you're pretty swell too! <Emoji: Smiling face with heart-shaped eyes>,0,1,4,
8.62167E+17,09/05/2017,4:48:29 AM,Eastern Standard Time,amazon,@ChickenKrispers Glad to see Alexa is taking part in the festivities!,0,0,1,
8.62155E+17,09/05/2017,4:00:30 AM,Eastern Standard Time,amazon,@Rat_flavored It's guaran-tea'd to infuse her with some happiness this Sunday! <Emoji: Bouquet><Emoji: Two hearts>,0,3,5,
8.62143E+17,09/05/2017,3:13:02 AM,Eastern Standard Time,amazon,@ShelbiePhillips Aww we love you too! <Emoji: Heavy red heart> pic.twitter.com/7APOHd7GEd,0,0,1,
8.62133E+17,09/05/2017,2:33:30 AM,Eastern Standard Time,amazon,"We're glad we aren't the only ones staying up too late shopping, @AxelBordelon. Mornings are ruff! pic.twitter.com/kUWWErKhZ2",7,14,99,
8.62096E+17,09/05/2017,12:02:57 AM,Eastern Standard Time,amazon,@BrinaRifka You're welcome! <Emoji: Smiling face with smiling eyes>,0,0,0,
8.62085E+17,09/05/2017,11:22:30 PM,Eastern Standard Time,amazon,"@imkyl3 Dear Kyle-Thank you for being awesome and for the kind words!Love, Us",0,0,2,
8.62085E+17,09/05/2017,11:22:00 PM,Eastern Standard Time,amazon,@ElectrikOne We think it's a pretty good deal <Emoji: Winking face>,1,0,1,
8.62067E+17,09/05/2017,10:10:28 PM,Eastern Standard Time,amazon,"@mrsaislinL Making life better, one book at a time. <Emoji: Grinning face with smiling eyes> <Emoji: Heavy red heart> <Emoji: Books>",0,5,1,
8.62053E+17,09/05/2017,9:14:01 PM,Eastern Standard Time,amazon,@MssJcksn Aww! You're one of our favorite things! <Emoji: Winking face>,0,0,1,
8.62051E+17,09/05/2017,9:05:01 PM,Eastern Standard Time,amazon,@rrumps There's always a Wish List! <Emoji: Winking face>,1,3,7,
8.62047E+17,09/05/2017,8:51:00 PM,Eastern Standard Time,amazon,@oliviacappel Now if only we had a mote to go with it. ;),1,2,2,
